to	O
train	O
a	O
log-linear	O
block	O
bigram	O
model	O
which	O
uses	O
real-valued	O
features	O
-LRB-	O
e.g	O
.	O
a	O
language	B_METHOD
model	I_METHOD
score	O
-RRB-	O
as	O
well	O
as	O
binary	O
features	O
based	O
on	O
the	O
block	O
identities	O
themselves	O
,	O
e.g	O
.	O
block	O
bigram	O
features	O
.	O

The	O
completeness	O
of	O
the	O
output	O
list	O
increases	O
monotonically	O
with	O
the	O
total	O
occurrences	O
of	O
each	O
verb	O
in	O
the	O
training	B_TASK
corpus	B_MATERIAL
.	O

The	O
LCS	O
divide	O
flow	B_OTHERSCIENTIFICTERM
into	O
regions	O
of	O
qualitatively	O
different	O
dynamics	O
and	O
are	O
used	O
to	O
locate	O
boundaries	O
of	O
the	O
flow	B_OTHERSCIENTIFICTERM
segments	O
in	O
a	O
normalized	B_METHOD
cuts	I_METHOD
framework	I_METHOD
.	O

An	O
extension	B_GENERIC
of	O
animation	B_METHOD
schema	I_METHOD
is	O
presented	O
to	O
reach	O
more	O
precise	O
deformations	O
mainly	O
in	O
a	O
lip	O
area	O
.	O

Although	O
the	O
experiments	O
in	O
this	O
article	O
are	O
on	O
natural	B_OTHERSCIENTIFICTERM
language	I_OTHERSCIENTIFICTERM
parsing	B_METHOD
-LRB-	O
NLP	B_METHOD
-RRB-	O
,	O
the	O
approach	B_METHOD
should	O
be	O
applicable	O
to	O
many	O
other	O
NLP	B_METHOD
problems	O
which	O
are	O
naturally	O
framed	O
as	O
ranking	B_OTHERSCIENTIFICTERM
tasks	O
,	O
for	O
example	O
,	O
speech	B_MATERIAL
recognition	O
,	O
machine	O
translation	B_OTHERSCIENTIFICTERM
,	O
or	O
natural	B_OTHERSCIENTIFICTERM
language	I_OTHERSCIENTIFICTERM
generation	O
.	O

It	B_GENERIC
requires	O
disjoint	O
English	B_OTHERSCIENTIFICTERM
phrases	O
to	O
be	O
mapped	O
to	O
non-overlapping	O
intervals	O
in	O
the	O
French	O
sentence	O
.	O

The	O
vocabulary	B_OTHERSCIENTIFICTERM
tree	I_OTHERSCIENTIFICTERM
allows	O
a	O
larger	O
and	O
more	O
discriminatory	O
vocabulary	O
to	O
be	O
used	O
efficiently	O
,	O
which	O
we	O
show	O
experimentally	O
leads	O
to	O
a	O
dramatic	O
improvement	O
in	O
retrieval	O
quality	O
.	O

In	O
this	O
paper	O
we	O
show	O
how	O
two	O
standard	O
outputs	O
from	O
information	B_METHOD
extraction	I_METHOD
-LRB-	I_METHOD
IE	I_METHOD
-RRB-	I_METHOD
systems	I_METHOD
-	O
named	O
entity	O
annotations	O
and	O
scenario	O
templates	O
-	O
can	O
be	O
used	O
to	O
enhance	O
access	O
to	O
text	B_MATERIAL
collections	I_MATERIAL
via	O
a	O
standard	O
text	O
browser	O
.	O

Several	O
hyperplane	O
learning	B_TASK
algorithms	O
were	O
used	O
on	O
the	O
same	O
classification	B_TASK
task	I_TASK
using	O
the	O
Principal	O
Components	O
of	O
the	O
texture	O
and	O
flowfield	O
representation	O
of	O
the	O
faces	O
.	O

Sentence	B_OTHERSCIENTIFICTERM
ambiguities	I_OTHERSCIENTIFICTERM
can	O
be	O
resolved	O
by	O
using	O
domain	B_OTHERSCIENTIFICTERM
targeted	I_OTHERSCIENTIFICTERM
preference	I_OTHERSCIENTIFICTERM
knowledge	I_OTHERSCIENTIFICTERM
without	O
using	O
complicated	O
large	O
knowledgebases	O
.	O

The	O
idea	O
behind	O
our	B_METHOD
method	I_METHOD
is	O
to	O
utilize	O
certain	O
layout	B_OTHERSCIENTIFICTERM
structures	I_OTHERSCIENTIFICTERM
and	O
linguistic	B_OTHERSCIENTIFICTERM
pattern	I_OTHERSCIENTIFICTERM
.	O

A	O
``	O
graphics	O
for	O
vision	O
``	O
approach	O
is	O
proposed	O
to	O
address	O
the	O
problem	O
of	O
reconstruction	O
from	O
a	O
large	B_MATERIAL
and	I_MATERIAL
imperfect	I_MATERIAL
data	I_MATERIAL
set	I_MATERIAL
:	O
reconstruction	O
on	O
demand	O
by	O
tensor	O
voting	O
,	O
or	O
ROD-TV	O
.	O

The	O
proposed	O
algorithm	O
is	O
based	O
on	O
a	O
statistical	O
model	O
of	O
short-term	O
log-energy	O
sequences	O
for	O
echo-free	B_MATERIAL
speech	I_MATERIAL
.	O

We	O
evaluated	O
three	O
intel-ligibility	O
measures	O
,	O
the	O
Dau	B_METRIC
measure	I_METRIC
,	O
the	O
glimpse	O
proportion	O
and	O
the	O
Speech	B_METRIC
Intelligibility	I_METRIC
Index	I_METRIC
-LRB-	I_METRIC
SII	I_METRIC
-RRB-	I_METRIC
and	O
a	O
quality	B_METRIC
measure	O
,	O
the	O
Perceptual	B_METRIC
Evaluation	I_METRIC
of	I_METRIC
Speech	I_METRIC
Quality	I_METRIC
-LRB-	I_METRIC
PESQ	I_METRIC
-RRB-	I_METRIC
.	O

Given	O
a	O
speech	B_MATERIAL
utterance	O
recorded	O
in	O
a	O
reverberant	O
room	O
,	O
it	O
computes	O
a	O
Maximum	O
Likelihood	O
estimate	O
of	O
the	O
room	O
full-band	O
reverberation	O
time	O
.	O

We	O
conclude	O
by	O
showing	O
how	O
our	O
design	B_GENERIC
can	O
provide	O
a	O
rich	O
and	O
robust	O
information	B_GENERIC
base	O
to	O
a	O
language	B_GENERIC
assessment	O
/	O
correction	O
application	B_GENERIC
by	O
modeling	O
user	B_OTHERSCIENTIFICTERM
proficiency	I_OTHERSCIENTIFICTERM
at	O
a	O
high	O
level	O
of	O
granularity	B_METRIC
and	O
specificity	B_METRIC
.	O

The	O
issue	O
of	O
system	B_OTHERSCIENTIFICTERM
response	I_OTHERSCIENTIFICTERM
to	O
users	O
has	O
been	O
extensively	O
studied	O
by	O
the	O
natural	B_OTHERSCIENTIFICTERM
language	I_OTHERSCIENTIFICTERM
generation	O
community	O
,	O
though	O
rarely	O
in	O
the	O
context	O
of	O
dialog	B_OTHERSCIENTIFICTERM
systems	B_METHOD
.	O

To	O
overcome	O
this	O
,	O
state-of-the-art	O
structured	B_METHOD
learning	I_METHOD
methods	I_METHOD
frame	O
the	O
problem	O
as	O
one	O
of	O
large	O
margin	O
estimation	O
.	O

In	O
this	B_GENERIC
paper	O
we	O
compare	O
two	B_GENERIC
competing	O
approaches	B_GENERIC
to	O
part-of-speech	B_TASK
tagging	I_TASK
,	O
statistical	B_TASK
and	I_TASK
constraint-based	I_TASK
disambiguation	I_TASK
,	O
using	O
French	B_MATERIAL
as	O
our	O
test	O
language	B_GENERIC
.	O

Although	O
our	O
experiments	O
are	O
focused	O
on	O
parsing	B_METHOD
,	O
the	O
techniques	O
described	O
generalize	O
naturally	O
to	O
NLP	B_METHOD
structures	O
other	O
than	O
parse	B_OTHERSCIENTIFICTERM
trees	B_OTHERSCIENTIFICTERM
.	O

Finally	O
,	O
to	O
evaluate	O
the	O
performance	O
of	O
our	O
algorithm-dubbed	O
SDTM-we	O
present	O
several	O
synthetic	B_MATERIAL
and	I_MATERIAL
real	I_MATERIAL
data	I_MATERIAL
examples	O
along	O
with	O
extensive	O
comparisons	O
to	O
state-of-the-art	O
techniques	O
.	O

We	O
tested	O
the	O
clustering	B_METHOD
and	O
filtering	O
processes	O
on	O
electronic	O
newsgroup	O
discussions	O
,	O
and	O
evaluated	O
their	O
performance	O
by	O
means	B_GENERIC
of	O
two	B_GENERIC
experiments	B_GENERIC
:	O
coarse-level	O
clustering	B_METHOD
simple	O
information	B_GENERIC
retrieval	O
.	O

In	O
this	O
paper	O
a	O
system	O
which	O
understands	O
and	O
conceptualizes	O
scenes	B_MATERIAL
descriptions	O
in	O
natural	B_OTHERSCIENTIFICTERM
language	I_OTHERSCIENTIFICTERM
is	O
presented	O
.	O

Sources	O
of	O
training	B_MATERIAL
data	I_MATERIAL
suitable	O
for	O
language	O
modeling	O
of	O
conversational	B_MATERIAL
speech	I_MATERIAL
are	O
limited	O
.	O

In	O
contrast	O
to	O
existing	O
methods	O
that	O
consider	O
only	O
the	O
guidance	O
image	B_OTHERSCIENTIFICTERM
,	O
our	B_METHOD
method	I_METHOD
can	O
selectively	O
transfer	B_OTHERSCIENTIFICTERM
salient	O
structures	O
that	O
are	O
consistent	O
in	O
both	O
guidance	O
and	O
target	O
images	O
.	O

Moreover	O
,	O
fluorescence	O
's	O
wavelength-shifting	O
property	O
enables	O
us	O
to	O
estimate	O
the	O
shape	O
of	O
an	O
object	O
by	O
applying	O
photomet-ric	O
stereo	O
to	O
emission-only	O
images	B_MATERIAL
without	O
suffering	O
from	O
specular	O
reflection	O
.	O

Speech	O
recognition	B_TASK
experiments	B_GENERIC
in	O
simulated	B_OTHERSCIENTIFICTERM
and	I_OTHERSCIENTIFICTERM
real	I_OTHERSCIENTIFICTERM
reverberant	I_OTHERSCIENTIFICTERM
environments	I_OTHERSCIENTIFICTERM
show	O
the	O
efficiency	B_METRIC
of	O
our	O
approach	B_METHOD
which	O
outperforms	O
standard	O
channel	O
normaliza-tion	O
techniques	B_GENERIC
.	O

We	O
introduce	O
a	O
new	O
interactive	O
corpus	B_MATERIAL
exploration	O
tool	O
called	O
InfoMagnets	B_METHOD
.	O

Instead	O
,	O
we	O
assess	O
both	O
a	O
-RRB-	O
whether	O
linear	O
methods	B_GENERIC
are	O
appropriate	O
and	O
b	O
-RRB-	O
the	O
consistency	O
of	O
the	O
manifold	B_OTHERSCIENTIFICTERM
across	O
time	O
,	O
space	O
,	O
and	O
patients	O
.	O

The	O
two	O
evaluation	O
measures	O
of	O
the	O
BLEU	O
score	O
and	O
the	O
NIST	O
score	O
demonstrated	O
the	O
effect	O
of	O
using	O
an	O
out-of-domain	O
bilingual	O
corpus	B_MATERIAL
and	O
the	O
possibility	O
of	O
using	O
the	O
language	O
model	B_METHOD
.	O

This	O
article	O
introduces	O
a	O
bidirectional	O
grammar	O
generation	B_TASK
system	O
called	O
feature	O
structure-directed	O
generation	B_TASK
,	O
developed	O
for	O
a	O
dialogue	B_TASK
translation	I_TASK
system	I_TASK
.	O

Our	O
evaluation	O
on	O
videos	B_OTHERSCIENTIFICTERM
of	O
public	O
squares	O
and	O
courtyards	O
demonstrates	O
our	O
effectiveness	O
in	O
localizing	O
functional	O
objects	O
and	O
predicting	O
people	O
's	O
trajectories	O
in	O
unobserved	O
parts	O
of	O
the	O
video	O
footage	O
.	O

We	O
describe	O
a	O
nonlinear	O
generalization	O
of	O
factor	B_METHOD
analysis	I_METHOD
,	O
called	O
``	B_METHOD
product	I_METHOD
analy-sis	I_METHOD
``	I_METHOD
,	O
that	O
models	O
the	O
observed	O
variables	O
as	O
a	O
linear	B_METHOD
combination	I_METHOD
of	O
products	O
of	O
normally	O
distributed	O
hidden	O
variables	O
.	O

Based	O
on	O
this	O
assumption	O
,	O
firstly	O
we	O
derived	O
the	O
dimensionality	B_METHOD
reduction	I_METHOD
and	O
density	O
estimation	O
algorithm	O
for	O
unsupervised	B_METHOD
learning	I_METHOD
of	O
object	O
intrinsic	O
representation	O
,	O
the	O
obtained	O
non-rigid	B_OTHERSCIENTIFICTERM
part	I_OTHERSCIENTIFICTERM
of	I_OTHERSCIENTIFICTERM
object	I_OTHERSCIENTIFICTERM
state	I_OTHERSCIENTIFICTERM
reduces	O
even	O
to	O
2	O
dimensions	O
.	O

This	O
paper	O
presents	O
a	O
simple	O
way	O
to	O
incorporate	O
word	O
duration	O
constraints	B_OTHERSCIENTIFICTERM
by	O
unrolling	B_METHOD
HMMs	I_METHOD
to	O
form	O
a	O
lattice	B_OTHERSCIENTIFICTERM
where	O
word	B_OTHERSCIENTIFICTERM
duration	I_OTHERSCIENTIFICTERM
probabilities	I_OTHERSCIENTIFICTERM
can	O
be	O
applied	O
directly	O
to	O
state	B_OTHERSCIENTIFICTERM
transitions	I_OTHERSCIENTIFICTERM
.	O

We	O
propose	O
a	O
family	O
of	O
non-uniform	O
sampling	O
strategies	O
to	O
provably	O
speed	O
up	O
a	O
class	O
of	O
stochastic	O
optimization	O
algorithms	B_GENERIC
with	O
linear	O
convergence	O
including	O
Stochastic	O
Variance	O
Reduced	O
Gradient	O
-LRB-	O
SVRG	O
-RRB-	O
and	O
Stochastic	O
Dual	O
Coordinate	O
Ascent	O
-LRB-	O
SDCA	O
-RRB-	O
.	O

First	O
,	O
it	B_OTHERSCIENTIFICTERM
helps	O
the	O
object	B_METHOD
detector	I_METHOD
handle	O
objects	O
of	O
different	O
orientations	B_OTHERSCIENTIFICTERM
.	O

Achieving	O
extremely	O
high	O
detection	B_METRIC
rates	I_METRIC
,	O
rather	O
than	O
low	O
error	O
,	O
is	O
not	O
a	O
task	O
typically	O
addressed	O
by	O
machine	O
learning	O
algorithms	O
.	O

We	O
found	O
that	B_GENERIC
the	O
first	B_GENERIC
method	B_METHOD
is	O
the	O
most	O
effective	O
and	O
the	O
best	O
result	O
can	O
be	O
obtained	O
from	O
combining	O
the	O
three	O
methods	B_GENERIC
.	O

Our	O
approach	B_METHOD
does	O
not	O
make	O
strong	O
assumptions	O
on	O
the	O
distribution	O
of	O
the	O
input	B_GENERIC
data	B_GENERIC
.	O

The	O
scheme	O
builds	O
upon	O
popular	O
techniques	O
of	O
indexing	B_METHOD
descriptors	I_METHOD
extracted	O
from	O
local	B_OTHERSCIENTIFICTERM
regions	I_OTHERSCIENTIFICTERM
,	O
and	O
is	O
robust	O
to	O
background	B_OTHERSCIENTIFICTERM
clutter	I_OTHERSCIENTIFICTERM
and	O
occlusion	B_OTHERSCIENTIFICTERM
.	O

The	O
scheme	O
builds	O
upon	O
popular	O
techniques	O
of	O
indexing	B_OTHERSCIENTIFICTERM
descriptors	O
extracted	O
from	O
local	O
regions	B_OTHERSCIENTIFICTERM
,	O
and	O
is	O
robust	O
to	O
background	O
clutter	O
and	O
occlusion	O
.	O

Despite	O
the	O
successes	O
of	O
these	O
systems	B_METHOD
,	O
accuracy	O
will	O
always	O
be	O
imperfect	O
.	O

We	O
define	O
a	O
paraphrase	O
probability	O
that	O
allows	O
paraphrases	O
extracted	O
from	O
a	O
bilingual	O
parallel	O
corpus	B_MATERIAL
to	O
be	O
ranked	O
using	O
translation	B_OTHERSCIENTIFICTERM
probabilities	O
,	O
and	O
show	O
how	O
it	O
can	O
be	O
refined	O
to	O
take	O
contextual	O
information	O
into	O
account	O
.	O

In	O
recent	O
work	O
,	O
we	O
introduced	O
N-fold	O
Templated	O
Piped	O
Correction	O
,	O
or	O
NTPC	B_METHOD
-LRB-	O
``	O
nitpick	O
``	O
-RRB-	O
,	O
an	O
intriguing	O
error	O
corrector	O
that	B_GENERIC
is	O
designed	O
to	O
work	O
in	O
these	B_GENERIC
extreme	O
operating	O
conditions	B_GENERIC
.	O

We	O
identified	O
two	B_GENERIC
tasks	B_GENERIC
:	O
First	O
,	O
how	O
linguistic	O
concepts	B_OTHERSCIENTIFICTERM
are	O
acquired	O
from	O
training	B_TASK
examples	B_GENERIC
and	O
organized	O
in	O
a	O
hierarchy	B_OTHERSCIENTIFICTERM
;	O
this	B_GENERIC
task	B_GENERIC
was	O
discussed	O
in	O
previous	O
papers	O
-LSB-	O
Zernik87	O
-RSB-	O
.	O

I	O
show	O
that	O
the	O
performance	O
of	O
a	O
search	B_METHOD
engine	I_METHOD
can	O
be	O
improved	O
dramatically	O
by	O
incorporating	O
an	O
approximation	B_METHOD
of	I_METHOD
the	I_METHOD
formal	I_METHOD
analysis	I_METHOD
that	O
is	O
compatible	O
with	O
the	O
search	B_METHOD
engine	I_METHOD
's	O
operational	O
semantics	O
.	O

Sequences	O
of	O
cascades	O
of	O
rules	B_OTHERSCIENTIFICTERM
deterministically	O
analyze	O
the	O
text	O
,	O
building	O
unambiguous	O
structures	O
.	O

Using	O
linearly	O
interpolated	O
language	O
models	O
,	O
we	O
find	O
that	O
blogs	B_MATERIAL
and	O
movie	O
subtitles	B_MATERIAL
are	O
more	O
relevant	O
for	O
language	O
modeling	O
of	O
conversational	O
telephone	O
speech	B_MATERIAL
and	O
obtain	O
large	O
reductions	O
in	O
out-of-vocabulary	O
keywords	O
.	O

We	O
investigate	O
that	O
claim	O
by	O
adopting	O
a	O
simple	O
MT-based	O
paraphrasing	O
technique	O
and	O
evaluating	O
QA	O
system	B_GENERIC
performance	O
on	O
paraphrased	O
questions	O
.	O

A	O
second	O
,	O
related	O
theme	O
is	O
the	O
use	O
of	O
speech	B_MATERIAL
and	O
text-image	O
recognition	O
to	O
retrieve	O
arbitrary	O
,	O
user-specified	O
information	O
from	O
documents	O
with	O
signal	O
content	O
.	O

In	O
addition	O
,	O
combination	O
of	O
the	O
training	O
speakers	O
is	O
done	O
by	O
averaging	B_OTHERSCIENTIFICTERM
the	I_OTHERSCIENTIFICTERM
statistics	I_OTHERSCIENTIFICTERM
of	I_OTHERSCIENTIFICTERM
independently	I_OTHERSCIENTIFICTERM
trained	I_OTHERSCIENTIFICTERM
models	I_OTHERSCIENTIFICTERM
rather	O
than	O
the	O
usual	O
pooling	O
of	O
all	O
the	O
speech	B_MATERIAL
data	I_MATERIAL
from	O
many	O
speakers	O
prior	O
to	O
training	O
.	O

As	O
each	O
new	O
edge	O
is	O
added	O
to	O
the	O
chart	O
,	O
the	O
algorithm	O
checks	O
only	O
the	O
topmost	O
of	O
the	O
edges	O
adjacent	O
to	O
it	B_OTHERSCIENTIFICTERM
,	O
rather	O
than	O
all	O
such	O
edges	O
as	O
in	O
conventional	O
treatments	O
.	O

However	O
,	O
speech	B_METRIC
quality	I_METRIC
of	O
the	O
converted	O
singing	O
voice	O
is	O
significantly	O
degraded	O
compared	O
to	O
that	O
of	O
a	O
natural	O
singing	O
voice	O
due	O
to	O
various	O
factors	O
,	O
such	O
as	O
analysis	O
and	O
modeling	O
errors	O
in	O
the	O
vocoder-based	O
framework	B_GENERIC
.	O

We	O
address	O
the	O
problem	B_GENERIC
of	O
estimating	O
location	O
information	B_GENERIC
of	O
an	O
image	B_OTHERSCIENTIFICTERM
using	O
principles	B_GENERIC
from	O
automated	O
representation	B_GENERIC
learning	O
.	O

Thus	O
the	O
work	O
reported	O
addresses	O
two	B_GENERIC
robustness	O
problems	O
faced	O
by	O
current	O
experimental	O
natural	B_OTHERSCIENTIFICTERM
language	I_OTHERSCIENTIFICTERM
processing	O
systems	B_METHOD
:	O
coping	O
with	O
an	O
incomplete	O
lexicon	O
and	O
with	O
incomplete	B_OTHERSCIENTIFICTERM
knowledge	I_OTHERSCIENTIFICTERM
of	I_OTHERSCIENTIFICTERM
phrasal	I_OTHERSCIENTIFICTERM
constructions	I_OTHERSCIENTIFICTERM
.	O

The	O
method	O
combines	O
domain	O
independent	O
acoustic	O
models	O
with	O
off-the-shelf	O
classifiers	B_METHOD
to	O
give	O
utterance	O
classification	O
performance	O
that	O
is	O
surprisingly	O
close	O
to	O
what	O
can	O
be	O
achieved	O
using	O
conventional	O
word-trigram	O
recognition	O
requiring	O
manual	B_MATERIAL
transcription	I_MATERIAL
.	O

We	O
describe	O
a	O
generative	O
probabilistic	O
model	O
of	O
natural	B_OTHERSCIENTIFICTERM
language	I_OTHERSCIENTIFICTERM
,	O
which	O
we	O
call	O
HBG	O
,	O
that	O
takes	O
advantage	O
of	O
detailed	O
linguistic	O
information	O
to	O
resolve	O
ambiguity	B_OTHERSCIENTIFICTERM
.	O

In	O
this	B_GENERIC
paper	O
,	O
we	O
propose	O
a	O
partially-blurred-image	O
classification	O
and	O
analysis	B_TASK
framework	B_GENERIC
for	O
automatically	B_TASK
detecting	I_TASK
images	I_TASK
containing	O
blurred	O
regions	B_OTHERSCIENTIFICTERM
and	O
recognizing	O
the	O
blur	O
types	O
for	O
those	B_GENERIC
regions	B_OTHERSCIENTIFICTERM
without	O
needing	O
to	O
perform	O
blur	O
kernel	O
estimation	B_GENERIC
and	O
image	O
deblurring	O
.	O

This	O
paper	O
describes	O
a	O
new	O
,	O
large	O
scale	O
discourse-level	O
annotation	O
project	O
-	O
the	O
Penn	O
Discourse	O
TreeBank	O
-LRB-	O
PDTB	B_MATERIAL
-RRB-	O
.	O

We	O
evaluate	O
our	O
approach	B_METHOD
on	O
several	O
standard	O
datasets	B_MATERIAL
such	O
as	O
im2gps	B_MATERIAL
,	O
San	B_MATERIAL
Francisco	I_MATERIAL
and	O
MediaEval2010	B_MATERIAL
,	O
and	O
obtain	O
state-of-the-art	O
results	O
.	O

We	O
pose	O
this	O
as	O
an	O
unsupervised	O
discriminative	O
clustering	O
problem	O
on	O
a	O
huge	O
dataset	O
of	O
image	B_OTHERSCIENTIFICTERM
patches	I_OTHERSCIENTIFICTERM
.	O

After	O
parsing	B_METHOD
the	O
example	O
image	B_OTHERSCIENTIFICTERM
into	O
its	O
semantic	B_METHOD
components	I_METHOD
,	O
a	O
tiling	O
for	O
it	B_OTHERSCIENTIFICTERM
is	O
generated	O
.	O

Our	O
system	B_GENERIC
outperforms	O
the	O
average	O
system	B_GENERIC
in	O
categorization	O
task	B_GENERIC
but	O
does	O
a	O
common	O
job	O
in	O
adhoc	O
task	B_GENERIC
.	O

In	O
this	O
paper	O
,	O
for	O
the	O
first	O
time	O
,	O
we	O
address	O
all	O
these	O
challenges	O
,	O
providing	O
a	O
step	O
towards	O
the	O
capabilities	O
that	O
would	O
underpin	O
a	O
commercial	O
sketch-based	O
image	B_OTHERSCIENTIFICTERM
retrieval	O
application	O
.	O

MUC	B_MATERIAL
and	O
SUMMAC	B_MATERIAL
play	O
their	O
appropriate	O
roles	O
in	O
the	O
next	O
generation	B_TASK
Internet	O
.	O

In	O
the	O
test	O
implementation	O
access	O
to	O
two	O
rooms	O
at	O
the	O
University	O
of	O
Frankfurt	O
had	O
been	O
controlled	O
by	O
a	O
speaker	B_METHOD
verification	I_METHOD
system	I_METHOD
.	O

Syntax-based	B_TASK
statistical	I_TASK
machine	I_TASK
translation	I_TASK
-LRB-	I_TASK
MT	I_TASK
-RRB-	I_TASK
aims	O
at	O
applying	O
statistical	O
models	O
to	O
structured	O
data	O
.	O

Experiments	O
on	O
the	O
LabelMe	B_MATERIAL
data	I_MATERIAL
set	I_MATERIAL
showed	O
that	O
the	O
proposed	O
models	O
significantly	O
out-perform	O
a	O
baseline	O
global	O
feature-based	O
approach	O
.	O

The	O
only	O
bilingual	B_MATERIAL
resource	I_MATERIAL
required	O
is	O
a	O
sentence-aligned	O
parallel	O
corpus	B_MATERIAL
.	O

Either	O
,	O
-LRB-	O
1	O
-RRB-	O
words	O
related	O
in	O
meaning	O
to	O
the	O
alternative	O
senses	O
of	O
the	O
polysemous	O
word	O
will	O
be	O
retrieved	O
;	O
new	O
strings	O
will	O
be	O
derived	O
by	O
substituting	O
these	O
related	O
words	O
into	O
the	O
context	O
of	O
the	O
polysemous	O
word	O
;	O
a	O
large	O
textual	O
corpus	B_MATERIAL
will	O
then	O
be	O
searched	O
for	O
these	O
derived	O
strings	O
;	O
and	O
that	O
sense	O
will	O
be	O
chosen	O
that	O
corresponds	O
to	O
the	O
derived	O
string	O
that	O
is	O
found	O
most	O
often	O
in	O
the	O
corpus	B_MATERIAL
.	O

Sentiment	O
Classification	O
seeks	O
to	O
identify	O
a	O
piece	O
of	O
text	O
according	O
to	O
its	O
author	O
's	O
general	O
feeling	O
toward	O
their	O
subject	O
,	O
be	O
it	B_OTHERSCIENTIFICTERM
positive	O
or	O
negative	O
.	O

Our	O
versatile	O
experiments	O
on	O
object	B_TASK
,	I_TASK
scene	I_TASK
,	I_TASK
and	I_TASK
action	I_TASK
cat-egorization	I_TASK
validate	O
the	O
advantages	O
of	O
the	O
discovered	O
dis-criminative	O
co-occurrence	O
patterns	B_OTHERSCIENTIFICTERM
.	O

First	O
,	O
starting	O
from	O
the	O
WSJ-trained	O
recognizer	O
,	O
how	O
much	O
adaptation	B_MATERIAL
data	I_MATERIAL
-LRB-	O
taken	O
from	O
the	O
Phonebook	B_MATERIAL
training	I_MATERIAL
corpus	I_MATERIAL
-RRB-	O
is	O
necessary	O
to	O
achieve	O
a	O
reasonable	O
recognition	O
performance	O
in	O
spite	O
of	O
the	O
high	O
degree	O
of	O
mismatch	O
?	O

With	O
performance	O
above	O
97	O
%	O
accuracy	O
for	O
newspaper	O
text	O
,	O
part	O
of	O
speech	O
-LRB-	O
pos	O
-RRB-	O
tagging	B_TASK
might	O
be	O
considered	O
a	O
solved	O
problem	O
.	O

This	O
paper	O
proposes	O
document	B_METHOD
oriented	I_METHOD
preference	I_METHOD
sets	I_METHOD
-LRB-	I_METHOD
DoPS	I_METHOD
-RRB-	I_METHOD
for	O
the	O
disambiguation	B_TASK
of	I_TASK
the	I_TASK
dependency	I_TASK
structure	I_TASK
of	O
sentences	O
.	O

Graph	O
unification	O
remains	O
the	O
most	O
expensive	O
part	O
of	O
unification-based	O
grammar	O
parsing	B_METHOD
.	O

Further	O
,	O
the	O
use	O
of	O
multiple	O
machine	O
translation	B_OTHERSCIENTIFICTERM
systems	B_METHOD
provides	O
yet	O
more	O
redundancy	O
,	O
yielding	O
different	O
ways	O
to	O
realize	O
that	O
information	O
in	O
English	B_OTHERSCIENTIFICTERM
.	O

Finally	O
,	O
we	O
combine	O
MHI	O
and	O
HMHH	B_METHOD
together	O
and	O
extract	O
a	O
low	O
dimension	O
feature	O
vector	O
to	O
be	O
used	O
in	O
the	O
SVM	B_METHOD
classifiers	I_METHOD
.	O

The	O
backbone	O
of	O
the	O
annotation	B_OTHERSCIENTIFICTERM
are	O
semantic	B_OTHERSCIENTIFICTERM
roles	I_OTHERSCIENTIFICTERM
in	O
the	O
frame	O
semantics	B_OTHERSCIENTIFICTERM
paradigm	O
.	O

For	O
this	B_GENERIC
purpose	O
,	O
a	O
file	O
card	O
model	B_METHOD
of	O
discourse	O
model	B_METHOD
and	O
knowledge	B_GENERIC
store	O
is	O
introduced	O
enabling	O
the	O
decomposition	O
and	O
formal	O
representation	B_GENERIC
of	O
its	O
determination	O
process	O
as	O
a	O
programmable	O
algorithm	B_GENERIC
-LRB-	O
FDA	O
-RRB-	O
.	O

Experiments	O
on	O
the	O
Wall	O
Street	O
Journal	O
treebank	B_MATERIAL
and	O
lattice	O
corpora	O
show	O
word	O
error	O
rates	O
competitive	O
with	O
the	O
standard	O
n-gram	B_METHOD
language	I_METHOD
model	I_METHOD
while	O
extracting	O
additional	O
structural	O
information	O
useful	O
for	O
speech	O
understanding	O
.	O

This	O
paper	O
is	O
useful	O
for	O
both	O
recognizing	O
trends	O
in	O
Japanese	O
NLP	B_METHOD
and	O
constructing	O
a	O
method	O
of	O
supporting	O
trend	B_TASK
surveys	I_TASK
using	O
NLP	B_METHOD
.	O

The	O
paper	O
is	O
organized	O
as	O
follows	O
:	O
Firstly	O
,	O
we	O
will	O
describe	O
the	O
system	B_GENERIC
concepts	B_OTHERSCIENTIFICTERM
and	O
implementation	O
issues	O
.	O

We	O
compare	O
the	O
built	O
MWEs	B_MATERIAL
database	I_MATERIAL
with	O
the	O
corpus	B_MATERIAL
data	O
from	O
Czech	B_MATERIAL
National	I_MATERIAL
Corpus	I_MATERIAL
-LRB-	O
approx	O
.	O

We	O
apply	O
the	O
boosting	B_METHOD
method	B_METHOD
to	O
parsing	B_METHOD
the	O
Wall	O
Street	O
Journal	O
treebank	O
.	O

Performance	O
of	O
each	O
investigated	O
classifier	B_METHOD
is	O
evaluated	O
both	O
via	O
receiving	O
operating	O
curve	O
and	O
via	O
a	O
measure	B_GENERIC
,	O
called	O
mean	O
absolute	O
error	O
,	O
related	O
to	O
the	O
quality	B_METRIC
in	O
predicting	O
the	O
corresponding	O
word	O
error	B_METRIC
rate	I_METRIC
.	O

In	O
Bayesian	O
machine	B_TASK
learning	I_TASK
,	O
